Lat,lon,elevation,PercentClear,NE,SE,SW,NW
17.73625,81.25458333,702,96,24.9,21.5,25,24.9
18.80041667,83.09291667,1468,95,25,23.5,21.2,25
19.43541667,83.09458333,1157,92,21.7,21.5,24.1,25
17.74625,81.27625,681,95,24.6,20.7,24.4,24.8
17.89541667,81.28125,643,93,25,19.2,24.6,23.9
17.75041667,81.28791667,652,91,24.3,19.7,22.3,24.7
19.50875,83.13375,1215,98,25,22.9,24.8,25
19.29791667,83.13625,1122,92,21.8,22.4,23.4,24.1
19.30125,83.13791667,1130,93,22.3,22.6,23.5,24.3
19.34791667,83.14041667,1206,98,25,23.2,24.3,25
19.34791667,83.14041667,1206,98,25,23.2,24.3,25
19.36125,83.13958333,1199,98,25,23.3,24.3,25
19.37958333,83.14208333,1200,98,25,23.3,24.4,25
18.29458333,81.29958333,750,95,24.6,22.4,25,22.9
18.29541667,81.29958333,756,96,25,22.5,25,23
19.50875,83.13541667,1219,98,25,23.1,24.8,25
19.37875,83.14375,1201,98,25,23.3,24.4,25
19.49375,83.14875,1213,96,25,21.4,24.8,25
19.71375,83.14541667,1046,92,25,18.6,23.3,25
19.71458333,83.14541667,1043,92,25,18.6,23.3,25
19.48125,83.15875,1236,98,25,23.5,24.8,25
19.48125,83.15875,1236,98,25,23.5,24.8,25
18.80791667,83.16541667,1393,94,25,23.5,20.8,24.2
19.48125,83.15875,1236,98,25,23.5,24.8,25
19.48125,83.15875,1236,98,25,23.5,24.8,25
18.99625,83.17291667,1240,90,21.9,23.5,20.2,24.1
19.46625,83.17541667,1222,98,25,23.5,24.7,24.5
19.70625,83.16875,1039,91,25,18.5,22.3,25
19.70791667,83.16875,1045,91,25,18.7,22.4,25
18.99625,83.17875,1247,91,22.1,23.5,20.7,24.4
19.01541667,83.18375,1250,91,23.6,21.4,21.5,24.4
18.30541667,81.33208333,790,95,25,22.4,25,23
18.39458333,81.33458333,782,94,25,22.8,25,21
18.39458333,81.33458333,782,94,25,22.8,25,21
19.46625,83.17708333,1227,98,25,23.5,24.8,25
19.01625,83.18458333,1260,92,24,21.5,21.8,24.7
19.55625,83.18958333,1210,97,25,22.9,24.5,25
19.55708333,83.18875,1218,98,25,22.9,24.7,25
18.36875,81.34125,758,94,25,22.6,24.7,21.2
18.36958333,81.34125,756,93,25,22.6,24.7,21.1
18.31791667,81.35375,764,94,25,22.2,24,22.5
18.31958333,81.35208333,760,93,25,22.2,23.7,22.5
18.31791667,81.35458333,764,94,25,22.2,24.1,22.5
18.34458333,81.35625,762,94,25,22.4,24.6,22
18.34541667,81.35708333,762,94,25,22.4,24.6,22
18.37208333,81.36041667,744,91,25,22.4,23,20.3
18.38125,81.36208333,747,92,25,22.5,24.1,19.9
19.00875,83.23375,1338,97,25,23.5,23.8,25
19.02791667,83.23375,1330,97,25,23.5,23.6,25
18.38125,81.36208333,747,92,25,22.5,24.1,19.9
19.82041667,83.22958333,996,90,25,18.5,21.9,25
19.83958333,83.22625,988,91,25,19.1,22,25
19.84208333,83.22708333,994,92,25,19.2,22.4,25
18.98958333,83.23625,1228,90,22.9,23.5,21.2,22.3
18.99041667,83.23625,1231,90,22.8,23.5,21.3,22.3
19.00875,83.23458333,1342,97,25,23.5,23.8,25
19.01458333,83.23625,1317,92,25,23.5,19,24
19.02708333,83.23458333,1335,97,25,23.5,23.9,25
19.03208333,83.23541667,1319,93,25,23.5,19.7,25
18.30375,81.37875,732,92,25,21.8,24.8,19.9
19.26375,83.25041667,1111,92,25,23.4,22.2,21.4
19.27125,83.25041667,1112,92,25,23.4,22.4,21.2
19.27375,83.25041667,1111,92,25,23.4,22.4,21.1
19.25458333,83.25458333,1118,93,25,23.4,22.3,22.2
19.25625,83.25291667,1113,92,25,23.4,22.2,21.8
19.27125,83.25041667,1112,92,25,23.4,22.4,21.2
19.27375,83.25041667,1111,92,25,23.4,22.4,21.1
19.28458333,83.25291667,1105,91,25,23.4,22.2,20.5
18.30291667,81.38291667,738,93,25,21.7,24.9,20.9
18.30291667,81.38291667,738,93,25,21.7,24.9,20.9
19.77708333,83.25875,1096,94,25,19.6,24,25
19.78375,83.25708333,1085,93,25,18.9,24,25
19.77708333,83.25875,1096,94,25,19.6,24,25
18.30041667,81.40208333,717,90,25,21.4,24.9,18.7
18.29958333,81.40541667,720,91,25,21.4,24.9,19.3
19.10458333,83.33791667,1112,91,25,23.4,18.3,24
19.66458333,83.38208333,1303,96,25,21.1,25,25
19.66708333,83.38291666,1309,96,25,21.3,25,25
19.66791667,83.38375,1303,96,25,21.2,25,25
19.54958333,83.40375,1359,95,21,23.5,25,25
19.57208333,83.41708333,1480,92,18.7,23.5,25,25
19.57208333,83.41791666,1484,92,18.7,23.5,25,25
19.57541667,83.42041666,1507,99,25,23.5,25,25
17.58958333,81.49208333,768,90,19.2,21,25,25
19.02041667,83.52375,1061,93,23.6,23.3,23.4,22.6
19.88625,83.52458333,1003,92,24.7,20.6,22.1,25
19.88541667,83.52541666,1002,92,24.7,20.5,22,25
19.03625,83.54208333,1074,93,22.8,23.3,23.6,23.2
19.03625,83.54208333,1074,93,22.8,23.3,23.6,23.2
19.17291667,83.54708333,1063,93,24.2,22,23.2,23.5
19.17291667,83.54708333,1063,93,24.2,22,23.2,23.5
19.18375,83.54791666,1103,95,25,22.8,23.7,23.8
18.99125,83.55208333,1033,92,24,23.2,23.6,21.3
19.26375,83.56458333,1016,92,25,22.5,22.6,21.7
19.26541667,83.56291666,1025,92,25,22.5,22.9,21.8
18.76458333,81.55125,865,93,25,23.1,22.4,22.9
18.77125,81.54708333,867,93,25,23.1,22.2,23
17.58208333,81.55875,826,92,18.4,23.1,25,25
19.05791667,83.58375,1163,97,25,23.4,24.2,24.4
19.40625,83.57625,1190,96,25,23.5,24.8,22.8
19.40625,83.57625,1190,96,25,23.5,24.8,22.8
19.05791667,83.58375,1163,97,25,23.4,24.2,24.4
19.09291667,83.59208333,1199,97,25,23.4,24.3,24.7
19.09291667,83.59208333,1199,97,25,23.4,24.3,24.7
19.85125,83.60458333,1051,91,25,18,23,25
19.35625,83.62541666,1015,90,25,21.5,23.4,20.5
19.35625,83.62541666,1015,90,25,21.5,23.4,20.5
19.35541667,83.62625,1023,91,25,21.6,23.5,20.7
19.35625,83.62541666,1015,90,25,21.5,23.4,20.5
18.76875,81.59375,844,94,25,22.8,22.9,23.1
19.34708333,83.65041666,1073,95,25,23.2,24.3,22.2
19.34791667,83.64958333,1071,95,25,23.2,24.3,22.2
19.34708333,83.65041666,1073,95,25,23.2,24.3,22.2
17.75708333,81.62041667,1122,95,22.2,22.6,25,25
19.83291667,83.65375,1156,98,25,23.4,24.1,25
19.82541667,83.66125,1126,91,22.9,23.2,23.9,21.3
17.75708333,81.62041667,1122,95,22.2,22.6,25,25
19.83958333,83.67208333,1159,98,25,23.3,24.2,25
19.83958333,83.67208333,1159,98,25,23.3,24.2,25
19.88958333,83.67375,1088,93,25,22.2,20.7,24.7
19.89041667,83.67291666,1089,93,25,22.3,20.8,24.7
19.90291667,83.67208333,1060,90,25,20.9,19.7,24.6
19.90708333,83.67208333,1049,90,25,20.6,19.5,24.5
18.72125,81.65791667,785,90,22.2,22.3,23.9,22
18.82541667,83.78291666,1123,98,25,23.5,24.9,24.6
18.82541667,83.80625,1022,94,24.6,23.5,24.2,21.6
17.79125,81.70625,1196,90,20,20.4,25,25
17.79875,81.70708333,1200,91,20.8,19.7,25,25
17.80875,81.71125,1201,91,20.8,20,25,25
17.79208333,81.71875,1213,94,21,22.5,25,25
17.80958333,81.71208333,1198,90,20.5,19.4,25,25
17.77291667,81.72375,1219,96,23.7,22.5,25,25
17.78208333,81.73208333,1197,91,22.1,22,22.8,24
19.65041667,83.85375,1138,90,17.3,23.3,24.5,24.8
19.80625,83.85625,1099,93,21.9,21.9,24.3,24.6
19.80708333,83.85625,1109,94,22.4,22.1,24.3,24.7
18.72708333,81.73375,857,95,25,21.9,24.5,23.8
17.79958333,81.74375,1232,95,21.9,22.6,25,25
19.65291667,83.86208333,1174,98,24.8,23.4,24.6,24.9
17.80208333,81.74625,1236,95,21.8,22.7,25,25
17.80291667,81.74708333,1229,94,21.1,22.6,25,25
18.80875,81.68125,828,93,24.5,21,23.5,24.1
18.82375,81.68708333,842,95,25,21.6,23.6,24.3
18.86791667,81.68541667,841,95,25,22.2,23.4,24.4
17.81958333,81.76125,1261,92,18.7,22.9,25,25
17.82041667,81.76125,1265,93,19.7,22.9,25,25
17.82625,81.76375,1274,90,17,23,25,25
17.83541667,81.77041667,1342,99,25,23.5,25,25
17.83625,81.77041667,1340,99,25,23.5,25,25
18.82291667,81.68791667,841,95,25,21.6,23.6,24.3
18.82375,81.68791667,844,95,25,21.7,23.6,24.3
17.83541667,81.77041667,1342,99,25,23.5,25,25
17.84125,81.77291667,1350,99,25,23.5,25,25
17.56875,81.80208333,1015,90,19.1,23.5,25,22.2
19.95625,83.94041666,1144,90,25,15.5,24.8,25
19.95625,83.94041666,1144,90,25,15.5,24.8,25
18.83791667,81.71125,815,90,25,20.7,21.9,22.6
18.94375,81.70541667,845,90,25,22.6,23.6,18.9
19.96291667,83.94708333,1136,90,25,15.6,24.4,24.9
18.78875,81.71708333,891,96,25,22.3,24.2,24.4
19.84625,83.96208333,1243,94,24.4,20,24.9,25
18.91458333,83.98041666,1093,93,21.3,21.7,24.9,24.9
18.91458333,83.98041666,1093,93,21.3,21.7,24.9,24.9
19.65541667,83.98208333,1207,98,24.7,23.2,24.8,24.9
19.84291667,83.98291666,1288,97,23.7,23.5,24.9,25
19.84208333,83.98375,1285,96,22.9,23.5,24.9,25
19.84625,83.99791666,1319,98,25,23.5,24.9,25
19.04541667,84.00791666,1041,90,21.9,18.7,24.8,24.7
17.91291667,81.85291667,1177,91,25,18.6,22.8,25
19.65458333,84.00625,1224,98,25,23.4,24.9,24.7
19.66458333,84.00625,1179,94,24.5,23,22,24.1
19.66458333,84.00625,1179,94,24.5,23,22,24.1
19.84708333,84.00875,1321,98,25,23.5,24.9,25
19.84791667,84.00541666,1317,98,25,23.5,24.9,25
17.91375,81.85375,1175,91,25,18.4,22.8,25
19.84708333,84.00875,1321,98,25,23.5,24.9,25
19.85375,84.01375,1308,97,25,23.5,23.7,25
19.39875,84.01958333,1005,91,23,20.1,24.6,23.5
19.84375,84.01791666,1308,97,25,23.5,24.9,24
19.88291667,84.03875,1293,97,25,23.5,23.5,25
19.41291667,84.04541666,1023,93,25,19.6,24.7,23.3
19.42625,84.04375,1031,94,25,20.6,24.7,23.3
18.77541667,81.88125,858,91,25,17,24.7,24.6
18.78125,81.75291667,843,94,25,21.2,24.2,23.3
18.91041667,84.05791666,1367,99,25,23.5,25,25
18.78125,81.75291667,843,94,25,21.2,24.2,23.3
18.92625,84.05625,1245,92,25,18.9,22.7,25
19.25625,84.05291666,1049,91,25,16.7,24.4,24.5
19.25708333,84.05291666,1052,91,25,16.8,24.5,24.5
17.75458333,81.90208333,1279,91,25,16.6,25,24.5
19.02541667,84.06541666,1123,92,22.2,21.8,23.3,24.9
19.03291667,84.06541666,1137,94,23.2,21.8,23.7,24.9
19.75041667,84.06708333,1162,91,24.9,23.4,24.4,18.1
19.84041667,84.06041666,1273,97,25,23.5,24.9,23.2
17.75708333,81.90791667,1287,91,25,16.6,25,24.6
17.86458333,81.91125,1280,97,25,22.4,24.3,25
19.40791667,84.06875,1056,95,25,21,24.8,23.7
19.43125,84.07125,1029,93,25,21,24.2,23
18.78125,81.75375,835,93,25,21.1,24.1,22.9
17.91208333,81.91208333,1168,90,25,18.7,20.9,25
19.43125,84.07125,1029,93,25,21,24.2,23
18.78125,81.75375,835,93,25,21.1,24.1,22.9
19.75041667,84.06708333,1162,91,24.9,23.4,24.4,18.1
19.84125,84.06708333,1270,97,25,23.5,24.9,23.1
17.73625,81.92041667,1322,97,23.5,23.5,25,24.8
17.73625,81.92041667,1322,97,23.5,23.5,25,24.8
17.86458333,81.91208333,1272,96,25,22.3,24.1,25
17.88958333,81.91958333,1207,91,25,21.6,19.4,25
17.91208333,81.91208333,1168,90,25,18.7,20.9,25
17.73625,81.92041667,1322,97,23.5,23.5,25,24.8
17.73625,81.92041667,1322,97,23.5,23.5,25,24.8
17.74625,81.92541667,1352,99,25,23.5,25,25
18.07375,81.92291667,1078,90,25,17.6,22.2,25
19.74458333,84.10458333,1135,90,25,22.9,24.1,17.9
19.39791667,84.12458333,1014,91,25,19.1,24.4,22.5
19.39791667,84.12458333,1014,91,25,19.1,24.4,22.5
19.31458333,84.14041666,1084,93,25,18.8,24.5,24.4
19.31541667,84.14125,1085,93,25,18.9,24.5,24.4
19.70041667,84.13791666,1143,94,25,23.4,24.4,21.6
18.70125,81.96875,977,92,20.3,21.6,24.9,24.9
19.11541667,84.14375,1214,91,20.7,20.7,24.7,24.9
19.31541667,84.14208333,1083,93,25,18.8,24.5,24.3
19.70291667,84.15041666,1146,95,25,23.4,24.5,22
19.93291667,84.14875,1166,95,25,23.5,21.6,24.5
18.69958333,81.97125,972,91,20,21.4,24.9,24.9
17.76875,81.98041667,1257,94,24.4,23.5,22,24.5
19.40375,84.15875,1018,91,25,19.4,23.4,22.8
17.76958333,81.98041667,1248,94,24.1,23.5,21.5,24.4
19.70458333,84.15458333,1156,95,25,23.4,24.5,22.3
19.70708333,84.15875,1160,96,25,23.4,24.6,22.5
19.92708333,84.15291666,1165,95,25,23.5,21.6,24.5
19.32291667,84.16375,1066,91,25,18.8,22.9,24.2
19.32291667,84.16375,1066,91,25,18.8,22.9,24.2
19.40458333,84.15958333,1024,91,25,19.7,23.5,23
19.70708333,84.15875,1160,96,25,23.4,24.6,22.5
19.10625,84.16958333,1230,91,19.5,21.3,24.8,25
19.10708333,84.16958333,1233,91,19.9,21.4,24.8,25
19.11208333,84.17958333,1246,92,20.8,21.4,24.8,25
19.35541667,84.18375,1097,94,25,21.2,23.4,24.3
19.35541667,84.18375,1097,94,25,21.2,23.4,24.3
18.71375,82.01041667,1189,98,25,23.3,25,25
19.19791667,84.20041666,1307,97,25,22.3,24.2,25
19.19958333,84.19958333,1312,97,25,22.2,24.5,25
18.71708333,82.01291667,1187,98,25,23.3,25,25
19.62291667,84.19708333,1115,95,25,23.3,24.7,21.8
19.62291667,84.19708333,1115,95,25,23.3,24.7,21.8
19.97125,84.19458333,1152,95,24.5,23.5,22.9,24.3
19.14791667,84.20458333,1337,97,25,22.5,24.9,24.9
19.14791667,84.20458333,1337,97,25,22.5,24.9,24.9
19.16041667,84.20375,1356,98,25,22.7,25,25
19.19791667,84.20041666,1307,97,25,22.3,24.2,25
19.19791667,84.20041666,1307,97,25,22.3,24.2,25
19.96125,84.20875,1149,95,24.9,23.5,23,23.9
19.97291667,84.20791666,1173,97,25,23.5,23.5,24.6
19.97291667,84.20791666,1173,97,25,23.5,23.5,24.6
19.19541667,84.21041666,1287,91,25,22.6,22.3,20.7
19.96125,84.20875,1149,95,24.9,23.5,23,23.9
19.94208333,84.22208333,1150,96,25,23.5,22.9,24.1
17.91375,82.07041667,1270,90,25,15.1,24.6,25
17.91375,82.07125,1273,90,25,15.2,24.6,25
17.86125,82.11708333,1408,94,24.3,19.6,25,25
17.86125,82.11708333,1408,94,24.3,19.6,25,25
19.51958333,84.28625,1035,94,25,22.7,23.8,22.6
17.86041667,82.12458333,1433,98,25,22.9,25,25
19.53458333,84.29458333,1064,95,25,23,24.1,23
17.86125,82.12458333,1428,98,25,22.9,25,25
17.86541667,82.13208333,1416,96,25,22.7,23.1,25
17.86958333,82.13708333,1407,94,23.7,22.6,23,25
19.97541667,84.30791666,1114,93,22.7,23.5,23.2,23.1
18.74458333,83.78625,951,92,21.8,23.5,24.9,22.2
18.74541667,83.78541666,957,93,21.9,23.5,24.9,22.4
17.86875,82.13708333,1407,94,23.3,22.6,22.8,25
19.98708333,84.31375,1126,94,23.2,23.5,23.5,23.4
17.87458333,82.14541667,1426,98,25,22.7,25,25
17.87458333,82.14625,1426,98,25,22.6,25,25
19.00375,84.34125,1453,97,24.1,22.8,25,25
19.00541667,84.34208333,1445,94,21.4,22.6,25,25
19.01458333,84.34708333,1479,99,25,23.5,25,25
19.01791667,84.34791666,1486,99,25,23.5,25,25
19.23958333,84.34625,1260,96,25,23.3,23.2,24.9
19.23958333,84.34625,1260,96,25,23.3,23.2,24.9
18.96458333,84.36458333,1468,93,21,23.5,25,23.8
18.96708333,84.36458333,1488,99,25,23.5,25,25
19.24375,84.35958333,1189,90,25,23.5,17,24.3
18.02791667,82.18458333,1268,94,24.8,21.7,22.9,25
18.02791667,82.18458333,1268,94,24.8,21.7,22.9,25
18.98958333,84.37875,1406,90,25,23.5,22.7,19
18.98958333,84.37875,1406,90,25,23.5,22.7,19
19.49625,84.37791666,1035,95,25,23.5,23.1,23.4
17.83458333,82.21208333,1505,99,25,23.5,25,25
18.77541667,81.88125,858,91,25,17,24.7,24.6
17.83458333,82.21208333,1505,99,25,23.5,25,25
17.83708333,82.21375,1501,99,25,23.5,25,25
18.00458333,82.27041667,1268,92,23,21,23.2,25
17.98625,82.27291667,1270,92,22.5,21.9,23,25
17.98708333,82.27291667,1272,93,22.8,21.9,23.1,25
18.00458333,82.27041667,1268,92,23,21,23.2,25
18.59125,83.85208333,720,91,22.8,23.5,24.9,19.9
18.65875,83.85708333,771,90,22.6,23.5,24.9,19.1
18.00458333,82.28458333,1289,94,23.3,22,23.6,25
17.98625,82.30208333,1287,93,22.7,22.3,23.3,25
17.98708333,82.30291667,1297,94,22.9,22.3,23.5,25
17.82958333,82.30958333,1405,98,25,23.5,25,24.2
18.48791667,82.34541667,1096,91,25,16.5,24.2,24.9
18.48791667,82.34708333,1098,91,25,16.5,24.2,24.9
18.49458333,82.36541667,1109,91,25,16.7,24.2,24.9
18.49458333,82.36541667,1109,91,25,16.7,24.2,24.9
17.73791667,82.46458333,1253,94,22.2,23.5,25,23.5
17.73375,82.47458333,1237,93,21.9,23.5,25,22.6
18.11958333,82.49458333,1465,94,24,19.7,24.9,25
18.11958333,82.49458333,1465,94,24,19.7,24.9,25
18.11958333,82.50125,1483,96,25,21,25,25
18.11958333,82.50125,1483,96,25,21,25,25
18.63958333,82.49791667,1139,92,25,18.3,24.1,24.9
18.16541667,82.51208333,1449,92,23.4,19.8,24.2,25
18.63208333,82.50458333,1142,92,25,18.1,24,24.9
17.94291667,82.51541667,1438,95,21.9,23.5,24.9,24.9
18.16541667,82.51208333,1449,92,23.4,19.8,24.2,25
17.91708333,82.52375,1438,96,22.4,23.5,24.9,24.8
18.09625,82.52625,1490,95,23.7,21.3,25,25
18.10458333,82.52458333,1466,91,22.5,18.7,24.9,24.7
18.17791667,82.52291667,1446,91,22.3,19.9,24,25
18.17958333,82.52208333,1452,92,22.4,20.2,24.3,25
17.98791667,82.53291667,1472,96,23.4,22.7,24.9,24.9
18.11375,82.55625,1543,98,25,22.9,25,25
18.11458333,82.56208333,1531,96,25,22.5,23.9,24.7
18.19958333,82.56875,1571,98,25,23.4,25,25
18.20541667,82.56791667,1562,98,25,23.4,25,25
17.92541667,82.57375,1447,93,20.1,23.5,24.9,24.6
18.02375,82.60541667,1560,98,25,22.7,25,24.9
18.20125,82.61208333,1447,90,24.4,21.5,22.9,21.3
17.94875,82.61708333,1574,99,25,23.5,25,25
18.01958333,82.62041667,1548,93,19.7,23.5,24.8,24.6
18.02041667,82.62041667,1551,93,20.3,23.2,24.8,24.9
18.20125,82.61208333,1447,90,24.4,21.5,22.9,21.3
18.22791667,82.61541667,1439,90,25,20.5,19.8,25
18.22791667,82.61541667,1439,90,25,20.5,19.8,25
17.94791667,82.62208333,1527,90,25,23.5,24,17.4
18.01958333,82.62041667,1548,93,19.7,23.5,24.8,24.6
18.02041667,82.62041667,1551,93,20.3,23.2,24.8,24.9
18.02541667,82.63625,1618,99,25,23.5,25,25
18.02541667,82.63708333,1610,99,25,23.5,25,25
18.03291667,82.65291667,1538,91,25,23.5,17.5,24.9
18.28125,82.65208333,1429,91,25,18.3,22.2,25
18.03625,82.65541667,1539,93,25,23.5,19.2,24.9
18.03625,82.65541667,1539,93,25,23.5,19.2,24.9
18.06291667,82.71958333,1523,97,25,23,24,24.8
18.22791667,82.72208333,1664,99,25,23.5,25,25
18.22791667,82.72208333,1664,99,25,23.5,25,25
18.29958333,82.72875,1446,92,25,21,20.9,25
18.05541667,82.73125,1536,98,25,23.5,24.2,24.9
18.29958333,82.72875,1446,92,25,21,20.9,25
18.10708333,82.75375,1535,97,25,23.5,24.5,24.4
18.10708333,82.75458333,1545,98,25,23.5,24.6,24.5
18.22875,82.76208333,1465,91,25,21.9,21.5,22.2
18.90791667,82.62875,1055,90,24,17.4,24,25
18.91458333,82.62875,1055,90,23.7,17.5,24,24.8
18.93125,82.62708333,1068,92,25,18,24.2,25
18.93458333,82.62791667,1078,93,25,18.2,24.4,25
18.90791667,82.62875,1055,90,24,17.4,24,25
18.91458333,82.62875,1055,90,23.7,17.5,24,24.8
18.93291667,82.62875,1074,92,25,18.1,24.3,25
20.01208333,83.60541666,1154,98,25,23.1,24.6,25
20.01375,83.60375,1156,98,25,23.1,24.7,25
20.03458333,84.10875,1131,90,25,18.2,22,24.9
20.30791667,84.06541666,935,91,25,18.3,22.4,24.9
20.19125,83.71291666,969,94,25,20.8,23.6,25
20.02541667,84.13208333,1218,97,25,23.5,23.9,25
20.21541667,84.11625,1035,90,25,18.1,22.3,25
20.14708333,84.17291666,1082,92,25,20.9,22.5,24
19.97125,84.19458333,1152,95,24.5,23.5,22.9,24.3
20.23875,83.77041666,935,93,25,20,23.3,25
19.97125,84.19458333,1152,95,24.5,23.5,22.9,24.3
19.99208333,84.20291666,1168,97,25,23.5,23.5,24.6
20.24125,83.78041666,924,92,25,19.6,22.7,25
19.97291667,84.20791666,1173,97,25,23.5,23.5,24.6
19.99208333,84.20375,1173,97,25,23.5,23.6,24.6
20.18541667,84.15208333,1121,96,25,22.7,23.5,25
20.18625,84.15208333,1124,96,25,22.8,23.6,25
20.18541667,84.15291666,1116,96,25,22.6,23.5,25
20.18625,84.15291666,1120,96,25,22.7,23.5,25
19.99291667,84.25625,1133,95,24.3,23.5,22.8,24.3
20.04375,83.88791666,1045,91,25,17.4,24.1,24.9
20.36458333,84.18625,926,91,25,19.6,21.4,24.6
20.36458333,84.18625,926,91,25,19.6,21.4,24.6
20.01958333,84.29875,1178,98,25,23.5,24.3,24.9
20.02041667,84.29791666,1169,97,24.4,23.5,24.3,24.9
20.09458333,84.30208333,1202,98,25,23.5,24.6,25
19.97541667,84.30791666,1114,93,22.7,23.5,23.2,23.1
20.32458333,84.21958333,963,92,25,20.2,21.4,24.9
20.12875,84.31125,1145,96,25,23.1,22.5,25
20.12875,84.31125,1145,96,25,23.1,22.5,25
20.32458333,84.21958333,963,92,25,20.2,21.4,24.9
19.98708333,84.31375,1126,94,23.2,23.5,23.5,23.4
19.98708333,84.31375,1126,94,23.2,23.5,23.5,23.4
20.03875,84.31541666,1210,98,25,23.5,24.6,25
20.12875,84.31125,1145,96,25,23.1,22.5,25
20.12875,84.31125,1145,96,25,23.1,22.5,25
19.96291667,83.94708333,1136,90,25,15.6,24.4,24.9
20.04041667,84.32625,1203,98,25,23.5,24.6,24.9
20.09541667,84.32208333,1134,92,25,23,21.6,22.2
20.09541667,84.32208333,1134,92,25,23,21.6,22.2
20.03291667,84.35708333,1172,96,25,22.8,24.5,23.8
20.02458333,84.36208333,1185,98,25,23.5,24.6,24.5
20.32208333,83.92208333,952,94,25,20.4,23.9,24.9
20.31291667,83.93041666,926,90,25,18.9,23.4,22.5
20.31875,84.33625,1127,98,25,23.5,24.3,24.9
20.31875,84.33625,1127,98,25,23.5,24.3,24.9
20.30458333,84.34125,1034,91,25,23.4,22.3,19.8
20.31875,84.33625,1127,98,25,23.5,24.3,24.9
20.31875,84.33625,1127,98,25,23.5,24.3,24.9
20.32875,84.33708333,1050,91,25,22.5,19,24.8
20.29291667,83.98208333,955,93,25,19.6,23.2,24.9
20.29375,83.98375,948,92,25,19.4,23.1,24.9
20.29458333,83.98375,957,93,25,19.7,23.2,24.9
20.19375,84.38625,1045,93,25,23.5,20.1,24.5
20.19458333,84.38625,1046,93,25,23.5,20.2,24.5
32.66125,77.30541667,6128,96,25,21.2,25,24.8
32.66875,77.31208333,6133,96,25,20.9,25,24.8
32.67791667,77.31875,6141,96,25,20.8,25,24.8
32.65625,77.33625,6111,91,25,18.3,25,23
32.65708333,77.33541667,6117,92,25,18.7,25,23.4
32.65291667,77.36541667,6323,98,25,23.3,25,25
32.19541667,77.38291667,5988,93,21.2,22,25,24.8
32.52291667,77.38125,6101,93,20.8,22.8,24.9,24.1
32.52291667,77.38125,6101,93,20.8,22.8,24.9,24.1
32.19541667,77.38291667,5988,93,21.2,22,25,24.8
32.62958333,77.38791667,6178,94,25,22,25,22.4
32.64041667,77.39125,6151,91,25,21.9,22.8,21.4
32.21375,77.39541667,6129,97,25,22.2,25,25
32.64125,77.39208333,6151,92,25,21.9,23.2,21.5
32.81875,77.40375,6075,97,25,23.3,23.4,24.8
32.54625,77.41125,6413,99,25,23.5,25,25
30.87458333,77.43291667,3387,90,24,16.3,25,25
32.56875,77.45708333,6074,92,25,22.3,21.6,23
30.87458333,77.43291667,3387,90,24,16.3,25,25
32.43125,77.47041667,6053,92,23.4,20.9,24.9,22.7
32.43125,77.47041667,6053,92,23.4,20.9,24.9,22.7
32.44791667,77.47875,6149,96,25,22.4,25,23.6
32.44791667,77.47875,6149,96,25,22.4,25,23.6
32.47208333,77.48625,6086,93,25,21.6,23.6,22.4
30.87041667,77.47958333,3614,98,24.4,23.5,25,25
30.87125,77.48041667,3609,98,24.4,23.5,25,25
30.84875,77.48458333,3505,92,23.9,23.5,25,19.3
32.24041667,77.54125,6184,93,25,17.6,25,24.9
32.24041667,77.54125,6184,93,25,17.6,25,24.9
32.33125,77.54791667,6131,93,22.7,21.6,24.1,24.5
32.33375,77.54875,6134,93,22.2,21.8,24.1,24.5
32.21291667,77.55375,6401,98,25,23.3,25,25
32.33625,77.54958333,6127,92,21.3,21.7,24.1,24.5
32.35208333,77.55541667,6223,97,25,22.9,24.6,24.8
32.19791667,77.56458333,6235,91,25,22.2,25,18.9
32.19875,77.56458333,6245,91,25,22.3,25,19.1
32.68625,77.58708333,5970,91,25,19.2,22.7,24.3
32.67041667,77.59958333,5976,91,25,18.7,23.1,24.1
32.67041667,77.60041667,5986,92,25,19.3,23.2,24.2
32.70458333,77.60541667,6004,94,25,20.9,23.3,24.7
32.66375,77.62125,5990,90,25,17.7,23.5,24.1
32.61875,77.63291667,6037,91,20.6,21.5,24,24.4
32.59125,77.63708333,6070,96,24.7,22.3,24.1,24.6
32.61958333,77.63375,6038,90,20,21.8,23.7,24.4
32.63208333,77.64375,6147,98,25,23,24.6,24.9
32.10625,77.68208333,6251,93,22.4,20.5,25,24.7
32.10625,77.68208333,6251,93,22.4,20.5,25,24.7
32.24041667,77.67541667,6246,96,25,21,24.7,24.9
32.54458333,77.68708333,6055,95,25,21.9,24,23.9
